X Y TOL_COUNTS TOL_BG APER_RAD MAG TOL_COUNTS_ERR MAG_ERR
2551 1377 22297.075203252025 6132382.924796748 24 14.42938025341041 149.32205196571613 -0.007266173922182054
3350 2328 23268.63043478271 2088521.3695652173 14 14.383072945105113 152.54058618866884 -0.00711286108903518
523 820 22913.79166666651 1775509.2083333335 13 14.399757599630295 151.37302159455797 -0.007167723736836651
1854 1654 18186.515625 1493686.484375 12 14.650626249838304 134.85738995323914 -0.008045536105779717
3989 455 14680.076086956542 852502.9239130435 9 14.883179233655502 121.16136383747313 -0.008954999891346783
2101 2006 27357.125 1767064.875 13 14.207323862979365 165.39989419585493 -0.006559859093472088
507 1736 13853.057692307688 495768.9423076923 7 14.946135892792643 117.69901313225905 -0.009218429034581449
1284 1753 24395.699999999953 1042142.3 10 14.331716789772324 156.19122894708255 -0.006946612862413658
2115 1976 21320.65517241368 1274322.3448275863 11 14.4779986345039 146.01594150096653 -0.007430695503838654
2008 2348 35988.125 1772328.875 13 13.909601949314235 189.70536365638162 -0.005719395483014857
1806 2087 14836.022727272706 660195.9772727273 8 14.871706275120236 121.80321312376249 -0.008907810986049662
2139 2453 24722.511111110914 2717681.488888889 16 14.317268548125547 157.23393752975505 -0.006900545881163053
530 2336 20487.92499999993 1039963.0750000001 10 14.521255060888528 143.13603669237153 -0.007580201499723551
1236 759 45684.11486486485 2384130.885135135 15 13.650586962944276 213.73842627114306 -0.005076298253565304
552 124 15725.295454545412 662020.7045454546 8 14.808502965172028 125.40054008873092 -0.008652275334956896
3315 669 18556.44144144142 1990178.5585585586 14 14.6287632613654 136.2220299417147 -0.007964937833214192
3896 1204 16106.95000000007 1045055.0499999999 10 14.78246672368416 126.91315928618305 -0.008549152870376327
1316 442 19840.25 1043389.75 10 14.556132149389024 140.8554223308425 -0.007702933845539451
1475 2136 12723.134615384624 498010.8653846154 7 15.038514694507468 112.79687325180882 -0.009619060960828546
3718 972 28955.95990566071 5183827.040094339 22 14.145655083490169 170.16450836076456 -0.006376182733121406
258 2185 21984.425000000047 1040054.575 10 14.444712222039588 148.2714571318433 -0.007317659251404102
2327 850 26687.014705882408 3445207.9852941176 18 14.234250012634504 163.36160719668013 -0.006641707428194608
2763 240 46143.556179774925 13829814.443820225 36 13.639722346072938 214.81051226551955 -0.005050963235257642
3735 1818 14792.489130434813 853742.5108695652 9 14.87489685292929 121.62437720471506 -0.00892090898992852
1325 2157 18704.25 2082627.75 14 14.62014925346686 136.76348196795809 -0.007933404329777164
1454 174 27392.45000000007 1047159.5499999999 10 14.205922806012062 165.50664639222217 -0.006555627968128465
1587 196 27535.96484375 1495204.03515625 12 14.200249253742545 165.93964217073025 -0.006538521993940884
556 407 15072.974999999977 1044779.025 10 14.854502552927812 122.7720448636414 -0.00883751672626347
2449 578 14513.664772727294 660756.3352272727 8 14.895557280481523 120.47267230674056 -0.009006191854343829
2599 1721 51012.30882352963 8391966.69117647 28 13.530812549502416 225.85904636195033 -0.004803881081925908
449 2228 14998.423076923063 496050.57692307694 7 14.859885999859413 122.4680492084489 -0.008859453604533673
4178 966 9397.835227272706 660618.1647727273 8 15.367430434384381 96.94243254258016 -0.011192209350878769
3830 937 29421.60365853645 2714192.3963414636 16 14.128334148100741 171.52726797374362 -0.006325524873200252
4057 1085 11795.619318181882 661063.3806818181 8 15.120698129865023 108.60763931778409 -0.009990089157773777
3250 2204 5436.903225806425 266983.0967741936 7 15.961620992892222 73.73535939972372 -0.014714785536178799
3011 275 35215.34765625 1503025.65234375 12 13.93317004941967 187.65752757683344 -0.005781809096657547
3509 2154 11768.403846153815 496577.5961538462 7 15.12320609179012 108.48227434080563 -0.010001633968249844
3857 1973 17335.27734375 1496924.72265625 12 14.70267301439642 131.6635004234279 -0.008240704496771358
1055 799 11520.83974358975 497005.16025641025 7 15.146289661067666 107.33517477318304 -0.010108522227618152
2012 1249 12883.804347826168 851412.1956521738 9 15.024889697387898 113.50684714071733 -0.009558894703989953
725 1040 14434.039634146262 2714542.9603658537 16 14.901530266289775 120.14174809010505 -0.009030998942900857
2135 1749 14705.8125 660675.1875 8 14.881277439024812 121.26752450676975 -0.008947160457121643
472 269 21109.166666666744 1767959.8333333333 13 14.488822277840734 145.28994000503525 -0.0074678260584483515
4396 303 25984.271551724058 1277468.728448276 11 14.263223634422511 161.19637574003968 -0.006730920562071272
137 586 22539.1640625 1498578.8359375 12 14.417655488002474 150.13049011609866 -0.007227046279279775
3701 1194 12236.574324324261 2389876.4256756757 15 15.080850368930857 110.61905045842809 -0.009808437113711758
615 1096 30753.662499999627 14698831.3375 37 14.080257890061057 175.36722185174636 -0.0061870170978545105
2506 1668 37850.46036585374 2721075.5396341463 16 13.854822084786651 194.5519477308149 -0.005576916667527907
846 2386 10498.076923076937 494806.92307692306 7 15.247225623322095 102.4601235753546 -0.010589485569008059
3430 945 16065.195652174065 2090630.804347826 14 14.785284952414344 126.74855286027555 -0.008560255525726411
167 2407 15770.760869565187 851098.2391304348 9 14.805368383437049 125.58169002511946 -0.008639794541568704
4357 2251 11620.75 374442.25 6 15.136914604487664 107.79958255948861 -0.010064974040147593
1081 979 26742.015625 1506140.984375 12 14.232014654444205 163.52986156968396 -0.006634873836407276
3669 1975 17872.599999999977 1044100.4 10 14.669530660773273 133.68844377880976 -0.00811588473417459
499 445 20823.541666666977 3448671.458333333 18 14.503613509412341 144.30364398263467 -0.007518867646409314
1272 117 13780.5 747483.5 10 14.951837561422668 117.39037439245179 -0.009242665811531525
2936 2433 17166.5 1042215.5 10 14.713295605375553 131.02099068469906 -0.008281115829837093
981 1781 19669.130434782594 850529.8695652174 9 14.565537099149712 140.24667708998524 -0.0077363686791940235
2061 118 14186.706896551768 555055.2931034482 8 14.92029600970615 119.10796319537904 -0.009109382537422939
1035 2204 13683.801136363647 658677.1988636364 8 14.9594831148654 116.9777805241818 -0.009275265739682138
2776 2101 18343.463414634578 6114976.536585365 24 14.641296655326732 135.43804271560697 -0.008011043117909528
3889 932 19634.342391304323 854612.6576086957 9 14.567459099697993 140.1225977182279 -0.007743219278462303
3932 1581 11849.326086956542 854930.6739130435 9 15.11576587203315 108.85460985625065 -0.009967423533397534
3926 1701 10056.434782608878 2084121.5652173911 14 15.293889896279099 100.28177692187587 -0.010819513108999503
261 1944 21160.005434782594 852054.9945652174 9 14.486210562729207 145.46479104849598 -0.007458849610131953
2054 1657 8938.557692307688 495841.4423076923 7 15.4218313810878 94.54394582577822 -0.011476144670324996
1050 194 13755.166666666744 1768899.8333333333 13 14.95383535761047 117.28242266711045 -0.009251173153880176
2901 949 11388.573033707915 1917882.426966292 15 15.15882672193789 106.7172574315322 -0.010167052884545086
3679 2388 24328.91554054059 2378430.0844594594 15 14.334693123198617 155.97729174639682 -0.006956140780826604
724 651 12493.051136363647 661523.9488636364 8 15.058328705933812 111.77231829197981 -0.009707233567131384
3892 1572 19861.014534883667 3043674.9854651163 17 14.55499642690673 140.92911173665883 -0.0076989061140713
1643 1741 12217.505681818118 661927.4943181819 8 15.082543625821774 110.53282626359518 -0.009816088456948764
4486 736 17720.800000000047 1044637.2 10 14.678791689792991 133.11949519135072 -0.008150571773430948
1501 831 15827.293478260865 852578.7065217391 9 14.801483361604662 125.80657168153365 -0.008624350743350398
4403 2123 10653.737179487187 496819.2628205128 7 15.231245052927704 103.21694230835938 -0.010511840166303082
2401 2325 12202.039772727294 660297.9602272727 8 15.083918909380255 110.46284340323353 -0.00982230736211738
2940 316 12300.28017241368 1275021.7198275863 11 15.075212490517874 110.90662817169081 -0.009783004116943743
303 2089 58596.25219298247 5626955.7478070175 23 13.38032540124991 242.06662759038568 -0.004482237022097851
1990 2362 11797.89473684202 852589.105263158 9 15.120488707527834 108.61811422061248 -0.009989125734555418
221 2030 14496.267045454588 659534.7329545454 8 14.896859547909344 120.4004445401037 -0.009011594634425139
119 2253 12146.0 511581.0 9 15.08891680803364 110.20889256316842 -0.009844940592049871
2044 1164 31120.695652173832 2081597.3043478262 14 14.067376759080252 176.41058826548317 -0.006150424476603216
2199 616 10560.275000000023 1043296.725 10 15.240811930493333 102.7631986656703 -0.010558254453814132
281 1958 17799.550000000047 1041541.45 10 14.673977442961927 133.4149541843044 -0.00813252162498321
2930 774 24278.416666666744 1773235.5833333333 13 14.33694909870276 155.815328728167 -0.00696337137595027
3294 2358 33343.694767442066 3043194.305232558 17 13.99246569571769 182.60255958622832 -0.0059418663268388785
251 256 20087.51630434778 854623.4836956522 9 14.542684394316314 141.73043534946112 -0.007655377599911713
3344 943 5292.071428571449 182550.92857142855 5 15.990935756626554 72.74662486034283 -0.014914781298554485
876 1882 22972.556034482783 1273928.4439655172 11 14.396976701181652 151.5670017994774 -0.0071585502590824565
3603 594 8897.960227272706 661366.0397727273 8 15.426773849559 94.32899992723715 -0.0115022951673074
2382 405 13826.46982758632 1278629.5301724137 11 14.948221724365663 117.58601033960765 -0.009227288151595094
1658 487 24450.692567567807 2382673.307432432 15 14.329272087361822 156.367172282317 -0.006938796578357635
1459 1792 9757.011363636353 658776.9886363636 8 15.326707973006908 98.77758533005529 -0.010984273369050099
2634 2040 16268.724999999977 1043940.275 10 14.771616204806278 127.54891218665871 -0.008506540599987086
1695 1134 24806.478260869393 2081738.5217391306 14 14.313587218746566 157.50072463601364 -0.006888857194196726
1816 2218 11411.434782608645 851482.5652173914 9 15.15664936857868 106.82431737487792 -0.010156863405851835
1111 649 19105.85546875 1494405.14453125 12 14.597083779780611 138.22393232993338 -0.007849581340300471
3138 519 12390.9921875 1495950.0078125 12 15.067234792109891 111.31483363640265 -0.009747128613101378
3314 2069 9779.064102564065 497429.93589743593 7 15.324256767566059 98.88915058065807 -0.010971881077237379
1826 2355 8901.793103448348 1280303.2068965517 11 15.426306259652641 94.34931427121423 -0.011499818608973518
3158 2046 51779.8837209302 3055803.11627907 17 13.514597322924704 227.55193631549304 -0.0047681422429017885
3259 561 24967.05067567574 2385531.9493243243 15 14.306581893113464 158.0096537420285 -0.006866669056635014
4129 2026 10972.005681818118 659128.9943181819 8 15.199284940423597 104.74734212292987 -0.01035825805228223
1962 373 22814.021634615026 4678132.978365385 21 14.404495377364025 151.04311184100726 -0.007183379544921619
4352 1964 11591.511363636353 661382.4886363636 8 15.139649836731524 107.66388142564968 -0.010077660080918384
1130 1913 12174.807692307688 495805.1923076923 7 15.086344724940242 110.33951102079294 -0.009833286281244594
4078 1844 12649.237068965333 1276066.7629310347 11 15.044839169763968 112.46882709873582 -0.009647117587947137
4423 1529 8634.352564102563 496629.64743589744 7 15.459425554731538 92.92121697493292 -0.011676558221280045
559 2117 8561.86029411765 372202.13970588235 6 15.468579657322016 92.53032094463765 -0.011725886054682253
1784 822 13762.074999999953 1043064.925 10 14.953290199206668 117.31187066959572 -0.009248850894687886
2275 1644 9451.755681818118 668055.2443181819 8 15.361218782402805 97.220140309599 -0.011160238984893468
3605 676 22244.224999999977 1047325.775 10 14.431956801726985 149.14497980153396 -0.0072748006767897975
1174 940 17380.25 1770172.75 13 14.699859952221315 131.83417614564138 -0.008230035880842961
1527 302 9540.778409090824 660471.2215909092 8 15.351040477028617 97.67690826951284 -0.011108050195510262
2965 2417 13884.934782608645 851358.0652173914 9 14.943640389463766 117.83435315139913 -0.009207841100514558
3433 2310 8355.14673913049 852701.8532608695 9 15.495114795774462 91.40649177782993 -0.011870054072714777
1475 1124 17188.5859375 1493232.4140625 12 14.711899625443682 131.10524755897455 -0.00827579383893035
4063 1522 17978.010869565187 2083452.9891304348 14 14.66314590333124 134.0821049564974 -0.008092056731597594
370 172 8909.346153846185 497578.6538461538 7 15.425385417852866 94.38933283928955 -0.011494942991570428
1918 1518 15468.25 1043084.75 10 14.826397043536629 124.37141954645368 -0.008723869229415235
3723 2084 10764.52631578967 1934054.4736842103 14 15.22001269048718 103.7522352327393 -0.0104576060223291
2673 1943 19517.103448275942 1279119.896551724 11 14.573961589851203 139.70362718367747 -0.00776644115741877
3435 1838 14962.816777041182 5650777.183222959 23 14.862466605153946 122.3225930768359 -0.00886998855001763
4161 1964 22465.56640625 1499379.43359375 12 14.42120656853896 149.88517740674027 -0.00723887457567374
199 161 11336.099999999977 1043215.9 10 15.163840829171995 106.47112284558652 -0.010190556565967275
1772 1798 21265.849999999977 1044695.15 10 14.480793134428506 145.8281522889184 -0.007440264331474013
1792 1643 17931.333333333256 1766040.6666666667 13 14.665968540207778 133.90792856785313 -0.00810258221155452
3860 1152 17324.543478260865 855006.4565217391 9 14.703345501817001 131.62273161677228 -0.0082432569714405
4098 1573 11042.775000000023 1043327.225 10 15.192304441574105 105.08460876836352 -0.01032501346026467
599 2287 13326.382352941204 375296.6176470588 6 14.988219325900548 115.43995128611759 -0.009398825864980058
1340 2422 12867.895270270295 2396811.1047297297 15 15.026231206021532 113.43674567912417 -0.009564801894697455
490 2278 33967.0625 1493747.9375 12 13.972355024140985 184.30155316762796 -0.0058870909189417345
1048 1996 9333.963235294097 372582.0367647059 6 15.374834785127144 96.61243830529327 -0.011230438016391047
1968 2252 14691.82500000007 1048448.1749999999 10 14.882310633362962 121.20983870957039 -0.008951418560994516
599 2154 26093.556034482783 1272809.4439655172 11 14.25866682784208 161.53499941029122 -0.006716810622843113
1396 1633 14476.15234375 1492390.84765625 12 14.898367137807456 120.31688303704514 -0.009017853293838508
2341 1359 13882.887931034667 1275393.1120689653 11 14.94380045537074 117.8256675391006 -0.009208519863805916
3521 201 11585.491379310377 1276428.5086206896 11 15.140213854016611 107.63592048805258 -0.010080277987871467
1304 1111 32870.08333333349 3435854.9166666665 18 14.007997987197749 181.3010847549829 -0.005984520177947693
1435 2193 9027.301724137971 1278788.698275862 11 15.411105104125848 95.01211356526056 -0.011419596504973553
4246 925 16656.33333333349 1767732.6666666665 13 14.746051491170842 129.05941784051828 -0.008406980429283816
4500 277 9756.818181818118 660902.1818181819 8 15.326729470016879 98.7766074625876 -0.010984382111027167
987 1586 7978.91025641025 496136.08974358975 7 15.54514104917498 89.32474604727544 -0.012146690004870092
273 1882 20308.847826087032 850481.152173913 9 14.530786786387829 142.50911488773983 -0.007613548093781215
